px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.58485	-9.68856	-2.63817	-1.88656	-0.993064	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.0351463
4.65529	-9.54923	-2.64705	-1.95536	-1.00592	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.103911
4.72585	-9.41186	-2.65624	-2.01772	-1.01121	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.0718325
4.74946	-9.26488	-2.67414	-2.00564	-0.905184	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	0.917268
4.82796	-9.12614	-2.68797	-2.06189	-0.909008	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.121917
4.97377	-9.00927	-2.70158	-2.18947	-1.01697	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.645882
5.07052	-8.88727	-2.70977	-2.24846	-1.01846	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.0389559
5.12631	-8.75213	-2.70189	-2.24012	-0.91429	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	0.715271
5.23192	-8.63124	-2.71614	-2.29349	-0.914711	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.112069
5.30724	-8.49954	-2.71507	-2.29772	-0.837313	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	0.452506
5.41325	-8.3881	-2.72099	-2.34475	-0.837239	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0191893
5.44136	-8.26181	-2.67784	-2.26876	-0.630082	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	3.85727
5.53851	-8.15257	-2.69288	-2.30137	-0.628741	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.113815
5.66542	-8.02918	-2.72961	-2.35641	-0.663006	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.519619
5.77958	-7.91934	-2.74032	-2.39317	-0.661964	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.0527825
5.9154	-7.81087	-2.77299	-2.44895	-0.695105	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.236561
6.0429	-7.71045	-2.78555	-2.4879	-0.694179	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.0771726
6.13611	-7.60104	-2.77214	-2.47124	-0.597385	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	0.930622
6.25336	-7.50988	-2.7847	-2.50075	-0.595484	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.0724658
6.36192	-7.39275	-2.7775	-2.48928	-0.513349	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	0.636931
6.48941	-7.29748	-2.78588	-2.51708	-0.511976	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.0319979
6.59751	-7.20361	-2.78033	-2.51425	-0.45519	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	0.483677
6.71513	-7.11601	-2.79029	-2.53521	-0.45265	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.0512747
6.84101	-7.0364	-2.8085	-2.57234	-0.482643	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.182674
6.95997	-6.96037	-2.80976	-2.59584	-0.482007	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.00439943
7.07946	-6.86501	-2.80254	-2.60335	-0.45166	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.210583
7.21561	-6.78442	-2.80825	-2.62737	-0.450392	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.0147609
7.30205	-6.67731	-2.76622	-2.5829	-0.327834	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	1.49088
7.4213	-6.6004	-2.77122	-2.59767	-0.326007	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.0166421
7.54667	-6.53105	-2.77873	-2.61864	-0.334011	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.0210863
7.66686	-6.46137	-2.77913	-2.63478	-0.333524	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.00335716
7.82723	-6.42518	-2.83764	-2.72214	-0.469408	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	2.24922
7.95771	-6.36651	-2.83982	-2.74469	-0.468446	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.00431942
8.02811	-6.25983	-2.69627	-2.65087	-0.237164	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	7.6929
8.15967	-6.18666	-2.6995	-2.66219	-0.235388	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.0125652
8.24353	-6.06211	-2.64044	-2.58839	-0.0809141	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	2.69151
8.36635	-5.98353	-2.64179	-2.59161	-0.0797645	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.00788515
8.52169	-5.9474	-2.68694	-2.67395	-0.226726	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	2.50974
8.65395	-5.87764	-2.69002	-2.68464	-0.225019	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.0107245
8.77979	-5.79685	-2.69248	-2.68705	-0.214182	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.227864
8.9166	-5.72475	-2.70129	-2.69554	-0.210809	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.0322412
8.99683	-5.61092	-2.63926	-2.61997	-0.0588058	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	2.56314
9.11529	-5.53551	-2.64975	-2.61866	-0.0545169	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.0481755
9.23216	-5.44225	-2.64001	-2.59308	-0.00498202	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.269816
9.35562	-5.36371	-2.64195	-2.59202	-0.00374415	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.00509052
9.40934	-5.19756	-2.55887	-2.44443	0.255655	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	6.64192
9.51911	-5.10195	-2.56459	-2.42865	0.257282	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.0136914
9.62253	-4.99139	-2.57363	-2.40113	0.275154	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.0692221
9.72814	-4.88905	-2.58056	-2.38355	0.277262	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.018693
9.84634	-4.79844	-2.59099	-2.37871	0.263432	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.307415
9.94922	-4.6953	-2.59519	-2.36267	0.264682	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.00742769
10.0437	-4.5982	-2.60545	-2.35529	0.24918	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.117394
10.1371	-4.49809	-2.61335	-2.34021	0.251181	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.0251939
10.2117	-4.35749	-2.61101	-2.27723	0.330418	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	0.575683
10.3063	-4.23879	-2.62058	-2.25615	0.332602	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.0343834
10.4198	-4.14023	-2.63808	-2.28444	0.245154	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	0.850899
10.5171	-4.02034	-2.64944	-2.26807	0.247244	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.045527
10.6269	-3.90978	-2.66868	-2.2771	0.204029	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.199865
10.7232	-3.79186	-2.67552	-2.26422	0.205262	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.0158952
10.8289	-3.67335	-2.69062	-2.2572	0.197984	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.120523
10.9245	-3.54647	-2.70355	-2.24262	0.200865	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.0575538
10.9648	-3.37874	-2.68131	-2.1275	0.388018	11.1095	-3.32648	11	-3.3	0.908632	2.72588	3.42721
11.0423	-3.24271	-2.69174	-2.10284	0.390643	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.040522
11.0829	-3.07388	-2.70436	-2.02686	0.478547	10.9851	-2.95299	11.1	-3	0.909905	2.72971	0.637369
11.1475	-2.93078	-2.71406	-1.99794	0.480459	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.0323416
11.1242	-2.7216	-2.73488	-1.83253	0.721231	11.0233	-2.67356	11.15	-2.7	0	2.72847	3.89749
11.1586	-2.57428	-2.73589	-1.79197	0.721905	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.00595841
11.1649	-2.3984	-2.76762	-1.69775	0.820984	11.2541	-2.42353	11.15	-2.4	0	2.72732	0.853083
11.1792	-2.24946	-2.76475	-1.65257	0.821217	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.00470002
11.3022	-2.18457	-2.64691	-1.80785	0.459793	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	10.2597
11.3359	-2.03299	-2.6584	-1.78144	0.45954	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.0466113
11.2628	-1.86128	-2.65174	-1.59906	0.750013	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	7.76343
11.263	-1.7083	-2.6598	-1.55645	0.75042	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.0305812
11.2711	-1.55925	-2.66304	-1.52813	0.727729	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0819195
11.2623	-1.40657	-2.67071	-1.48764	0.727354	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.0203094
11.2013	-1.23721	-2.72058	-1.36979	0.87279	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	2.0649
11.1676	-1.08806	-2.72478	-1.32149	0.872634	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.00752513
11.0319	-0.911783	-2.83153	-1.14008	1.1151	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	4.90736
10.9622	-0.768807	-2.83606	-1.07862	1.11471	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.00961405
10.9059	-0.638101	-2.7939	-1.05219	1.04722	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.640694
10.8273	-0.500555	-2.80157	-0.995916	1.04509	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.0220516
10.6378	-0.366315	-2.98064	-0.798611	1.31183	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	8.14476
10.5319	-0.261317	-2.98235	-0.733766	1.31088	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.00399231
10.452	-0.17837	-2.85268	-0.713209	1.21161	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	2.18809
10.3312	-0.0860475	-2.84584	-0.644819	1.21435	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.0220567
10.1876	-0.0111024	-2.87187	-0.553684	1.25775	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	0.33942
10.051	0.0555385	-2.86074	-0.479725	1.26427	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	0.0593927
9.90711	0.103127	-2.84311	-0.400172	1.27665	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.0899445
9.76104	0.147892	-2.83389	-0.3241	1.28389	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	0.0501644
9.66221	0.144848	-2.61929	-0.266977	1.24007	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	4.19099
9.52494	0.175316	-2.61582	-0.197668	1.24181	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.0167383
9.3941	0.192937	-2.61454	-0.127736	1.24748	9.56225	0.148577	9.4	0.15	-2.72659	0	0.326144
9.2517	0.200221	-2.61125	-0.0549807	1.25229	9.25348	0.150166	9.25	0.15	-2.72658	0	0.01485
9.10585	0.205694	-2.61918	0.0130267	1.25123	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.00636733
8.96199	0.203971	-2.62181	0.0785719	1.24738	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.0135135
8.81837	0.221451	-2.66705	0.120056	1.21774	8.94634	0.26481	8.8	0.25	-2.72783	0	0.366766
8.67331	0.205315	-2.66903	0.182653	1.21273	8.64483	0.254352	8.65	0.25	-2.7278	0	0.0194422
8.519	0.203347	-2.70268	0.224966	1.18323	8.46866	0.251128	8.5	0.25	-2.72395	0	0.0844248
8.37551	0.174919	-2.70288	0.28313	1.17561	8.35775	0.250149	8.35	0.25	-2.72395	0	0.035601
8.227	0.16503	-2.73747	0.312851	1.13271	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.185
8.08411	0.118702	-2.73884	0.371801	1.129	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.0260807
7.85546	0.227371	-2.98441	0.234775	0.86255	7.74678	0.154598	7.85	0.15	-3.9992	0	10.7798
7.70862	0.184655	-2.98934	0.281253	0.865609	7.63715	0.143302	7.65	0.15	-3.99916	0	0.0426518
7.62358	0.0994372	-2.83227	0.384335	0.955147	7.61982	0.157052	7.55	0.15	-1.99868	0	4.47074
7.49213	0.0549301	-2.82922	0.423329	0.945781	7.43926	0.160393	7.45	0.15	-1.99866	0	0.0845963
7.33533	0.0428131	-2.85225	0.419514	0.873133	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	0.295454
7.19345	-0.0176733	-2.84955	0.462571	0.86796	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.0289199
7.08775	-0.120083	-2.78047	0.561574	0.950299	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.50812
6.96098	-0.199259	-2.77735	0.610019	0.946469	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.0186669
6.86289	-0.30905	-2.74012	0.701447	1.01194	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.661691
6.75189	-0.404312	-2.73578	0.754108	1.00919	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.0201026
6.64982	-0.486414	-2.71896	0.7902	0.984429	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.152164
6.54901	-0.592249	-2.71564	0.842867	0.983278	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.0105282
6.46976	-0.724406	-2.7174	0.91741	1.01001	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.217042
6.3817	-0.85157	-2.72475	0.975695	1.01199	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.0536292
6.4012	-1.1143	-2.78334	1.24528	1.36152	6.35624	-1.10001	6.35	-1.1	0	-2.99522	6.42546
6.36154	-1.24768	-2.78353	1.31357	1.36159	6.36321	-1.25111	6.35	-1.25	0	-2.99519	9.16039e-05
6.34156	-1.42206	-2.81745	1.42554	1.42293	6.30992	-1.40686	6.35	-1.4	0	-2.72817	0.226012
6.32685	-1.57467	-2.81538	1.50414	1.42362	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.00705465
6.33521	-1.72137	-2.79512	1.58051	1.41669	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.351962
6.34347	-1.87272	-2.79239	1.65867	1.4175	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.0089609
6.33102	-1.98955	-2.70111	1.67449	1.30532	6.38849	-2.02257	6.35	-2	0	-2.73154	1.48811
6.35143	-2.13616	-2.70123	1.74615	1.30527	6.35078	-2.13767	6.35	-2.15	0	-2.73152	1.70395e-05
6.33663	-2.24769	-2.62501	1.75199	1.19753	6.28921	-2.27735	6.35	-2.3	0	-2.99503	1.53066
6.3617	-2.37923	-2.62979	1.81038	1.19495	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.0264527
6.4035	-2.5412	-2.69199	1.89231	1.23045	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.519006
6.45378	-2.68336	-2.69705	1.9586	1.22804	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.0312405
6.49464	-2.83023	-2.70361	2.0092	1.20311	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.163368
6.56006	-2.96601	-2.70784	2.07346	1.20024	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.0190487
6.59322	-3.09939	-2.60984	2.0808	1.09136	6.70928	-3.32749	6.55	-3.25	0	-3.63617	3.67749
6.65521	-3.23851	-2.62727	2.12857	1.07564	6.54763	-3.45513	6.55	-3.45	0	-3.63613	0.360692
6.68922	-3.40191	-2.65295	2.14158	1.01543	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	0.83852
6.75863	-3.53876	-2.66833	2.18364	0.998625	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	0.317652
6.80603	-3.68973	-2.66447	2.19502	0.939344	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	0.666959
6.8883	-3.81631	-2.67317	2.23874	0.929693	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.0964454
6.98389	-3.9853	-2.75653	2.2689	0.907634	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.33509
7.06876	-4.11962	-2.77079	2.30052	0.886485	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	0.340961
7.09381	-4.24754	-2.61954	2.27654	0.77846	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	4.7287
7.1741	-4.37493	-2.63042	2.30129	0.758047	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	0.268405
7.23667	-4.5352	-2.65777	2.29521	0.703848	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	0.627317
7.31468	-4.66462	-2.6664	2.31174	0.679672	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	0.353869
7.41192	-4.84293	-2.81802	2.32363	0.66795	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	2.40343
7.49948	-4.97728	-2.82649	2.33769	0.643391	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	0.312263
7.53413	-5.11946	-2.77956	2.30869	0.570787	7.32687	-5.26205	7.4	-5.3	0.999994	-3	1.14875
7.60755	-5.24795	-2.78916	2.31201	0.543589	7.46174	-5.44979	7.45	-5.45	0.999999	-3	0.363019
7.65752	-5.3913	-2.74616	2.29209	0.484569	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	0.771724
7.74425	-5.52151	-2.75255	2.30191	0.466611	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	0.145302
7.79907	-5.6646	-2.69022	2.27815	0.404302	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	1.35672
7.87635	-5.79958	-2.6975	2.27795	0.380757	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	0.233615
7.93519	-5.9365	-2.67702	2.26358	0.340925	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.315352
8.01803	-6.06246	-2.68145	2.26916	0.327289	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.0756503
8.14227	-6.20873	-2.86988	2.30252	0.368137	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	4.34989
8.22486	-6.33162	-2.87549	2.30512	0.351802	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.109183
8.26245	-6.44955	-2.70207	2.2725	0.279602	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	5.16237
8.3448	-6.57597	-2.70525	2.27375	0.265119	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.0797727
8.4039	-6.70831	-2.6898	2.25813	0.23284	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.362184
8.47836	-6.84205	-2.69455	2.25078	0.212362	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	0.150125
8.59697	-7.00377	-2.83008	2.26461	0.229153	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	1.89942
8.67554	-7.1436	-2.83511	2.25598	0.207748	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	0.155655
8.75113	-7.28152	-2.82279	2.24467	0.182599	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.160365
8.83591	-7.41045	-2.82358	2.2444	0.172253	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.0491001
8.90584	-7.53488	-2.85328	2.24081	0.164705	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.631763
8.97397	-7.66586	-2.85788	2.22923	0.144895	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0.130031
8.99367	-7.79699	-2.73997	2.18138	0.0738018	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	2.18461
9.05683	-7.94419	-2.74744	2.16234	0.0508966	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	0.157879
9.06022	-8.08199	-2.62402	2.09753	-0.0384672	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	2.38319
9.11825	-8.21571	-2.62548	2.08391	-0.049769	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.0596539
9.16852	-8.35167	-2.62593	2.06599	-0.0645251	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.114208
9.22496	-8.48804	-2.62958	2.05219	-0.0743892	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.0328876
9.32698	-8.61827	-2.74241	2.09448	0.000781144	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	2.93537
9.38959	-8.7625	-2.74986	2.08218	-0.0109	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.05663
9.44832	-8.90438	-2.74697	2.06768	-0.0260266	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0648901
9.50403	-9.05378	-2.75632	2.05097	-0.0404813	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.0802769
9.55782	-9.19981	-2.78259	2.03691	-0.0489188	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.187871
9.60598	-9.34014	-2.79219	2.02069	-0.0618763	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.078237
9.5954	-9.48805	-2.66955	1.93818	-0.174709	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	3.56905
9.64358	-9.62888	-2.67282	1.92521	-0.177818	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.00989704
9.64587	-9.77354	-2.61627	1.86562	-0.247615	9.63311	-9.79216	9.65	-9.8	0	-2.73054	0.849229
9.67846	-9.91752	-2.62088	1.8454	-0.253656	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.0144159
9.76006	-10.035	-2.68934	1.89503	-0.159913	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	1.62834
9.79079	-10.1734	-2.6976	1.87732	-0.168543	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.0404395
9.84111	-10.321	-2.72735	1.87926	-0.147498	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.150025
9.87794	-10.4717	-2.73422	1.8645	-0.153382	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0270022
9.86796	-10.621	-2.67172	1.79917	-0.234792	9.8617	-10.6917	9.85	-10.7	0	-2.72718	1.30478
9.88737	-10.7755	-2.68143	1.77597	-0.243893	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.0446819
9.86482	-10.9218	-2.64131	1.71262	-0.312116	9.75887	-10.887	9.85	-11	0	-2.72395	0.59049
9.87616	-11.0737	-2.64901	1.68915	-0.31749	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.0305749
9.88549	-11.2269	-2.6565	1.66519	-0.324033	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.065753
9.88698	-11.381	-2.66551	1.63948	-0.330642	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.0318208
9.89387	-11.5391	-2.67568	1.61655	-0.336133	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.211922
9.88745	-11.6935	-2.68384	1.59026	-0.342533	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.0261451
9.8534	-11.832	-2.6693	1.53525	-0.395479	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.291584
9.83067	-11.9769	-2.68276	1.50458	-0.404174	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.0639453
9.61454	-12.1325	-2.58833	1.23812	-0.765411	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	10.6312
9.56537	-12.2628	-2.5862	1.19643	-0.765234	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.00628197
9.51621	-12.3952	-2.58884	1.16457	-0.748251	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.0237036
9.44223	-12.5314	-2.6001	1.11549	-0.753471	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	0.062524
9.27365	-12.6474	-2.62066	0.948617	-0.941964	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	1.98702
9.19147	-12.7525	-2.62287	0.899923	-0.942897	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.00432831
9.07732	-12.8594	-2.63245	0.820497	-0.984693	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	0.1124
8.97479	-12.9612	-2.63226	0.765737	-0.985195	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.00369059
8.73817	-13.0392	-2.72242	0.535871	-1.26379	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	5.42354
8.61401	-13.1049	-2.71361	0.46785	-1.26445	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.0314754
8.52507	-13.164	-2.66749	0.447974	-1.19419	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.426008
8.39721	-13.2209	-2.67385	0.387055	-1.19358	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0.0188583
8.18076	-13.2122	-2.77874	0.189987	-1.42206	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	4.35328
8.05625	-13.2252	-2.76345	0.119224	-1.42553	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.0951595
7.96065	-13.2558	-2.65706	0.108798	-1.30975	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	1.61571
7.81917	-13.2647	-2.65285	0.0367596	-1.31092	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.00767585
7.64106	-13.2333	-2.71402	-0.085673	-1.39542	7.57824	-13.1345	7.65	-13.25	-3.62957	0	0.845069
7.48871	-13.2179	-2.71937	-0.161648	-1.39331	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.0108917
7.36812	-13.2182	-2.64163	-0.191752	-1.30988	7.33241	-13.2718	7.3	-13.25	-2.7301	0	1.08329
7.21664	-13.1921	-2.65394	-0.260697	-1.30429	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.0547605
7.08819	-13.1742	-2.59066	-0.295006	-1.23328	6.97467	-13.1643	7	-13.25	-2.72703	0	1.05241
6.93978	-13.1399	-2.6071	-0.355941	-1.22354	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.108775
6.79663	-13.1019	-2.62222	-0.413918	-1.21326	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.203918
6.65132	-13.0526	-2.63931	-0.471619	-1.20174	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.118512
6.50688	-12.9796	-2.66009	-0.537633	-1.19978	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.25844
6.36379	-12.9172	-2.68001	-0.590532	-1.18425	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.172243
6.24216	-12.8737	-2.61105	-0.614007	-1.1162	6.09711	-13.0021	6.1	-13	-2.73	0.910004	1.22357
